ID Cliente,Edad,Genero,Producto Comprado,Categoria,Valor de Compra,Ciudad,Talla,Estacion,Calificacion,Suscripcion Activa,Tipo de Envio,Compras Previas,Metodo de Pago,Frecuencia de Compras
6254,55,Femenino,Sunglasses,Accesorios,24,Medellin,XS,Otono,3.7,Si,Envio estandar,29,Tarjeta de debito,Quincenal
6255,24,Femenino,Shoes,Calzado,96,Pereira,XXL,Otono,4.8,Si,Recogida en tienda,37,Efectivo,Cada 3 meses
6256,65,Masculino,Skirt,Ropa,116,Cucuta,XXL,Invierno,4.0,No,Express,71,Tarjeta de debito,Mensual
6257,39,Masculino,T-shirt,Ropa,86,Cali,XL,Primavera,4.6,Si,Express,18,Transferencia bancaria,Mensual
6258,65,Masculino,Sweater,Ropa,88,Ibague,XXL,Primavera,4.6,No,Envio estandar,69,Tarjeta de credito,Semanal
6259,56,Masculino,Blouse,Ropa,79,Bogota,M,Otono,4.8,No,Envio gratuito,12,Tarjeta de debito,Quincenal
6260,45,Masculino,T-shirt,Ropa,40,Manizales,L,Primavera,2.7,Si,Recogida en tienda,3,Tarjeta de credito,Trimestral
6261,50,Masculino,T-shirt,Ropa,75,Cucuta,XL,Primavera,4.4,Si,Envio estandar,62,Nequi,Anualmente
6262,35,Masculino,Shorts,Ropa,21,Cucuta,XS,Verano,4.6,No,Entrega al dia siguiente,73,Transferencia bancaria,Cada 3 meses
6263,38,Femenino,Shoes,Calzado,74,Pereira,XL,Verano,3.1,No,Envio en 2 dias,80,Tarjeta de debito,Semanal
6264,50,Femenino,T-shirt,Ropa,112,Santa Marta,XXL,Primavera,4.4,No,Express,16,Efectivo,Anualmente
6265,65,Femenino,Boots,Calzado,93,Barranquilla,XL,Primavera,2.5,Si,Envio estandar,60,Tarjeta de debito,Quincenal
6266,59,Masculino,Jeans,Ropa,35,Barranquilla,XXL,Invierno,2.6,Si,Recogida en tienda,67,Tarjeta de debito,Trimestral
6267,69,Femenino,Shirt,Ropa,111,Medellin,XS,Otono,3.3,Si,Envio gratuito,27,Efectivo,Quincenal
6268,43,Femenino,Jacket,Abrigos,109,Neiva,XL,Invierno,3.0,No,Express,56,Transferencia bancaria,Quincenal
6269,62,Masculino,Shirt,Ropa,112,Ibague,L,Verano,3.0,Si,Envio estandar,7,Transferencia bancaria,Semanal
6270,39,Masculino,T-shirt,Ropa,75,Medellin,M,Otono,3.6,Si,Envio en 2 dias,83,Tarjeta de debito,Mensual
6271,70,Masculino,Handbag,Accesorios,94,Santa Marta,XL,Verano,3.4,Si,Envio en 2 dias,48,Tarjeta de debito,Quincenal
6272,43,Femenino,Socks,Accesorios,37,Cucuta,XL,Verano,3.7,Si,Entrega al dia siguiente,3,Tarjeta de credito,Trimestral
6273,56,Masculino,T-shirt,Ropa,103,Pereira,L,Primavera,3.4,Si,Envio gratuito,22,Nequi,Anualmente
6274,42,Masculino,Hat,Accesorios,28,Cucuta,XXL,Invierno,2.7,Si,Envio estandar,89,Efectivo,Cada 3 meses
6275,58,Femenino,Jacket,Abrigos,88,Cucuta,XXL,Otono,3.5,No,Envio en 2 dias,47,Transferencia bancaria,Anualmente
6276,30,Femenino,Coat,Abrigos,82,Barranquilla,XS,Otono,2.9,No,Express,54,Tarjeta de credito,Trimestral
6277,73,Femenino,Hat,Accesorios,101,Cartagena,XXL,Otono,3.6,Si,Envio estandar,40,Tarjeta de credito,Anualmente
6278,54,Masculino,Shorts,Ropa,25,Pereira,L,Invierno,3.2,Si,Envio estandar,22,Tarjeta de credito,Trimestral
6279,52,Masculino,Skirt,Ropa,85,Santa Marta,M,Otono,4.4,No,Envio en 2 dias,90,Tarjeta de credito,Cada 3 meses
6280,52,Masculino,Coat,Abrigos,82,Medellin,L,Otono,4.7,Si,Recogida en tienda,54,Nequi,Trimestral
6281,25,Femenino,T-shirt,Ropa,69,Cucuta,M,Primavera,3.0,Si,Envio estandar,64,Nequi,Anualmente
6282,50,Masculino,Gloves,Accesorios,90,Santa Marta,L,Otono,4.9,Si,Recogida en tienda,29,Tarjeta de credito,Mensual
6283,36,Masculino,Sandals,Calzado,21,Cucuta,M,Primavera,3.1,Si,Envio estandar,1,Nequi,Anualmente
6284,40,Femenino,Shirt,Ropa,101,Cucuta,L,Primavera,3.0,Si,Entrega al dia siguiente,17,Tarjeta de debito,Cada 3 meses
6285,68,Femenino,Belt,Accesorios,53,Medellin,XXL,Verano,4.7,Si,Envio en 2 dias,78,Transferencia bancaria,Semanal
6286,59,Masculino,Sandals,Calzado,79,Cali,XS,Otono,4.4,Si,Envio en 2 dias,7,Efectivo,Semanal
6287,55,Masculino,Boots,Calzado,92,Barranquilla,S,Otono,3.4,Si,Envio estandar,82,Transferencia bancaria,Anualmente
6288,57,Masculino,Sunglasses,Accesorios,98,Cartagena,XS,Verano,2.9,No,Envio estandar,59,Transferencia bancaria,Trimestral
6289,64,Masculino,Coat,Abrigos,115,Pereira,M,Invierno,3.0,Si,Envio gratuito,10,Efectivo,Cada 3 meses
6290,68,Femenino,Dress,Ropa,57,Bogota,M,Verano,2.9,Si,Envio en 2 dias,68,Nequi,Anualmente
6291,20,Femenino,Hoodie,Ropa,68,Manizales,L,Primavera,4.2,Si,Envio en 2 dias,60,Transferencia bancaria,Quincenal
6292,52,Masculino,Sandals,Calzado,108,Villavicencio,S,Primavera,4.8,Si,Envio en 2 dias,4,Nequi,Cada 3 meses
6293,67,Femenino,Jewelry,Accesorios,73,Armenia,S,Primavera,3.9,Si,Entrega al dia siguiente,69,Nequi,Anualmente
6294,18,Masculino,Sandals,Calzado,80,Ibague,M,Primavera,2.6,No,Express,17,Tarjeta de debito,Trimestral
6295,18,Femenino,Sandals,Calzado,47,Ibague,L,Primavera,3.0,Si,Recogida en tienda,57,Tarjeta de credito,Quincenal
6296,23,Femenino,Gloves,Accesorios,89,Cucuta,L,Primavera,4.4,No,Envio en 2 dias,83,Efectivo,Mensual
6297,27,Femenino,Boots,Calzado,23,Neiva,M,Otono,4.7,No,Recogida en tienda,52,Transferencia bancaria,Mensual
6298,25,Femenino,Shoes,Calzado,28,Santa Marta,XS,Invierno,3.1,Si,Entrega al dia siguiente,6,Tarjeta de credito,Quincenal
6299,66,Masculino,Hoodie,Ropa,120,Cali,S,Otono,2.9,No,Envio en 2 dias,18,Tarjeta de debito,Quincenal
6300,31,Masculino,T-shirt,Ropa,30,Cali,XXL,Primavera,4.0,No,Recogida en tienda,57,Efectivo,Quincenal
6301,42,Femenino,Gloves,Accesorios,106,Cali,L,Otono,3.3,Si,Express,60,Efectivo,Anualmente
6302,59,Masculino,Skirt,Ropa,58,Armenia,XL,Primavera,4.9,Si,Envio gratuito,44,Tarjeta de debito,Trimestral
6303,52,Masculino,Boots,Calzado,68,Bogota,S,Primavera,2.8,Si,Envio gratuito,68,Nequi,Anualmente
6304,28,Masculino,Shoes,Calzado,71,Neiva,XXL,Otono,4.3,No,Envio gratuito,61,Nequi,Mensual
6305,68,Masculino,Coat,Abrigos,47,Santa Marta,L,Primavera,4.8,No,Envio gratuito,58,Tarjeta de debito,Anualmente
6306,50,Femenino,Sandals,Calzado,104,Manizales,XS,Primavera,3.9,No,Envio gratuito,79,Nequi,Quincenal
6307,23,Masculino,Hoodie,Ropa,25,Bogota,L,Verano,3.5,Si,Express,100,Tarjeta de debito,Quincenal
6308,35,Masculino,Shirt,Ropa,75,Cartagena,L,Primavera,3.8,Si,Express,73,Nequi,Mensual
6309,38,Masculino,Pants,Ropa,43,Cali,XXL,Primavera,2.9,Si,Express,95,Efectivo,Semanal
6310,65,Femenino,Backpack,Accesorios,65,Bucaramanga,XS,Verano,4.4,Si,Envio en 2 dias,2,Transferencia bancaria,Trimestral
6311,51,Masculino,Handbag,Accesorios,57,Armenia,XXL,Invierno,3.6,Si,Envio estandar,0,Transferencia bancaria,Trimestral
6312,51,Femenino,Boots,Calzado,52,Medellin,L,Primavera,2.6,Si,Entrega al dia siguiente,72,Tarjeta de credito,Quincenal
6313,26,Masculino,Gloves,Accesorios,78,Armenia,XL,Invierno,4.4,Si,Entrega al dia siguiente,1,Nequi,Semanal
6314,39,Masculino,Shoes,Calzado,30,Cucuta,XL,Invierno,3.7,No,Entrega al dia siguiente,31,Transferencia bancaria,Anualmente
6315,19,Masculino,Socks,Accesorios,48,Barranquilla,L,Primavera,4.7,Si,Entrega al dia siguiente,10,Transferencia bancaria,Trimestral
6316,74,Femenino,Jacket,Abrigos,31,Villavicencio,XL,Otono,4.2,No,Envio estandar,18,Nequi,Cada 3 meses
6317,27,Femenino,Gloves,Accesorios,101,Cartagena,XXL,Primavera,2.7,Si,Envio gratuito,97,Tarjeta de credito,Cada 3 meses
6318,44,Masculino,Backpack,Accesorios,77,Bucaramanga,L,Otono,3.2,No,Entrega al dia siguiente,55,Efectivo,Quincenal
6319,63,Femenino,Boots,Calzado,27,Manizales,S,Otono,4.7,Si,Express,90,Nequi,Anualmente
6320,62,Femenino,Coat,Abrigos,103,Barranquilla,XL,Invierno,4.0,No,Envio en 2 dias,19,Efectivo,Quincenal
6321,20,Masculino,Shirt,Ropa,28,Santa Marta,M,Otono,4.8,No,Express,45,Tarjeta de credito,Mensual
6322,37,Femenino,Handbag,Accesorios,64,Santa Marta,XS,Primavera,3.2,Si,Envio estandar,12,Nequi,Quincenal
6323,53,Masculino,Boots,Calzado,90,Medellin,XXL,Invierno,4.8,Si,Recogida en tienda,41,Tarjeta de debito,Trimestral
6324,19,Masculino,Socks,Accesorios,70,Medellin,XS,Primavera,3.7,Si,Express,7,Tarjeta de debito,Mensual
6325,44,Femenino,Belt,Accesorios,30,Cali,XL,Verano,3.8,No,Envio en 2 dias,3,Transferencia bancaria,Semanal
6326,74,Femenino,Gloves,Accesorios,36,Ibague,XXL,Invierno,2.7,Si,Express,3,Tarjeta de debito,Trimestral
6327,63,Masculino,Backpack,Accesorios,83,Armenia,L,Invierno,4.4,Si,Recogida en tienda,96,Tarjeta de debito,Cada 3 meses
6328,42,Femenino,Hoodie,Ropa,103,Cali,S,Invierno,3.5,Si,Recogida en tienda,38,Efectivo,Anualmente
6329,24,Femenino,Jacket,Abrigos,50,Bogota,M,Invierno,4.3,Si,Recogida en tienda,39,Efectivo,Quincenal
6330,34,Femenino,Jeans,Ropa,91,Pereira,XS,Invierno,5.0,Si,Express,40,Transferencia bancaria,Semanal
6331,61,Femenino,Sandals,Calzado,105,Cali,L,Invierno,5.0,No,Entrega al dia siguiente,90,Efectivo,Cada 3 meses
6332,62,Masculino,Coat,Abrigos,36,Cartagena,XS,Invierno,4.7,No,Envio estandar,56,Nequi,Cada 3 meses
6333,68,Masculino,Scarf,Accesorios,79,Cucuta,XS,Verano,3.9,Si,Envio gratuito,1,Transferencia bancaria,Mensual
6334,24,Masculino,Shirt,Ropa,92,Santa Marta,M,Verano,2.8,No,Envio gratuito,26,Tarjeta de debito,Anualmente
6335,37,Masculino,Sweater,Ropa,116,Pereira,XL,Verano,4.9,Si,Envio en 2 dias,43,Efectivo,Cada 3 meses
6336,56,Masculino,Dress,Ropa,65,Cartagena,XL,Verano,2.5,No,Recogida en tienda,88,Tarjeta de debito,Cada 3 meses
6337,59,Femenino,T-shirt,Ropa,35,Medellin,XXL,Invierno,4.4,Si,Envio estandar,18,Efectivo,Quincenal
6338,18,Masculino,Handbag,Accesorios,59,Barranquilla,M,Otono,3.8,Si,Recogida en tienda,8,Nequi,Trimestral
6339,35,Masculino,Shoes,Calzado,22,Pereira,L,Otono,4.7,Si,Envio gratuito,12,Transferencia bancaria,Anualmente
6340,29,Femenino,Dress,Ropa,67,Cartagena,S,Otono,2.7,Si,Express,3,Transferencia bancaria,Semanal
6341,43,Femenino,Hoodie,Ropa,98,Armenia,XL,Invierno,2.5,Si,Entrega al dia siguiente,18,Transferencia bancaria,Semanal
6342,64,Masculino,Belt,Accesorios,27,Barranquilla,S,Primavera,5.0,Si,Envio en 2 dias,76,Efectivo,Trimestral
6343,70,Femenino,Blouse,Ropa,31,Neiva,M,Primavera,4.8,Si,Envio gratuito,60,Transferencia bancaria,Quincenal
6344,24,Masculino,Sweater,Ropa,32,Ibague,L,Invierno,2.6,Si,Recogida en tienda,96,Efectivo,Quincenal
6345,66,Masculino,Socks,Accesorios,111,Ibague,XS,Otono,2.7,No,Recogida en tienda,59,Nequi,Cada 3 meses
6346,73,Masculino,Backpack,Accesorios,100,Medellin,XS,Verano,4.9,No,Express,43,Nequi,Quincenal
6347,63,Femenino,Backpack,Accesorios,80,Cali,XL,Invierno,3.8,Si,Entrega al dia siguiente,17,Efectivo,Trimestral
6348,66,Femenino,Sunglasses,Accesorios,49,Santa Marta,XS,Invierno,2.8,Si,Envio estandar,88,Nequi,Anualmente
6349,67,Masculino,Coat,Abrigos,36,Barranquilla,XXL,Invierno,3.1,No,Envio en 2 dias,68,Tarjeta de credito,Mensual
6350,39,Femenino,Belt,Accesorios,77,Pereira,XL,Primavera,4.7,Si,Express,36,Nequi,Anualmente
6351,61,Masculino,Jeans,Ropa,79,Cucuta,XL,Primavera,2.5,No,Recogida en tienda,37,Tarjeta de credito,Quincenal
6352,31,Masculino,Dress,Ropa,40,Cucuta,XS,Invierno,4.0,No,Envio estandar,85,Efectivo,Trimestral
6353,40,Masculino,Hat,Accesorios,70,Villavicencio,L,Primavera,3.5,No,Recogida en tienda,87,Tarjeta de debito,Anualmente
6354,45,Femenino,Handbag,Accesorios,93,Cucuta,M,Verano,2.7,Si,Recogida en tienda,14,Efectivo,Cada 3 meses
6355,70,Femenino,Jewelry,Accesorios,29,Bogota,L,Primavera,3.0,No,Envio en 2 dias,83,Nequi,Cada 3 meses
6356,75,Femenino,Hoodie,Ropa,47,Armenia,XXL,Primavera,4.1,Si,Envio estandar,17,Tarjeta de debito,Trimestral
6357,72,Masculino,Shirt,Ropa,28,Barranquilla,XS,Primavera,3.3,Si,Recogida en tienda,54,Nequi,Anualmente
6358,70,Femenino,Jacket,Abrigos,49,Bogota,S,Primavera,3.4,Si,Entrega al dia siguiente,60,Tarjeta de debito,Semanal
6359,53,Masculino,Sunglasses,Accesorios,57,Pereira,XXL,Verano,3.1,No,Express,39,Nequi,Anualmente
6360,23,Femenino,Jacket,Abrigos,22,Cucuta,XS,Otono,4.8,No,Envio gratuito,98,Tarjeta de credito,Mensual
6361,50,Masculino,Boots,Calzado,60,Santa Marta,S,Otono,3.3,Si,Express,69,Transferencia bancaria,Mensual
6362,49,Masculino,Boots,Calzado,37,Barranquilla,XL,Otono,4.4,No,Envio estandar,12,Tarjeta de debito,Cada 3 meses
6363,34,Femenino,Jewelry,Accesorios,101,Bogota,XXL,Invierno,2.9,No,Envio en 2 dias,19,Tarjeta de debito,Cada 3 meses
6364,45,Masculino,T-shirt,Ropa,55,Pereira,L,Invierno,2.9,No,Envio en 2 dias,56,Transferencia bancaria,Anualmente
6365,47,Femenino,Belt,Accesorios,84,Santa Marta,XS,Otono,3.5,No,Recogida en tienda,61,Nequi,Semanal
6366,66,Femenino,Scarf,Accesorios,105,Armenia,XS,Verano,2.7,No,Envio gratuito,29,Nequi,Anualmente
6367,67,Femenino,Sandals,Calzado,57,Cucuta,XS,Otono,3.8,No,Recogida en tienda,58,Tarjeta de credito,Mensual
6368,21,Femenino,Shorts,Ropa,42,Bucaramanga,M,Invierno,4.2,No,Express,57,Tarjeta de credito,Trimestral
6369,51,Masculino,Belt,Accesorios,77,Pereira,L,Otono,2.8,No,Recogida en tienda,48,Tarjeta de credito,Quincenal
6370,48,Femenino,Sunglasses,Accesorios,46,Bucaramanga,S,Invierno,3.7,Si,Envio gratuito,77,Tarjeta de credito,Quincenal
6371,75,Masculino,Sweater,Ropa,84,Cucuta,L,Primavera,3.5,Si,Envio gratuito,66,Nequi,Mensual
6372,55,Femenino,Dress,Ropa,27,Armenia,M,Otono,4.4,No,Envio en 2 dias,44,Transferencia bancaria,Semanal
6373,51,Femenino,Scarf,Accesorios,45,Ibague,L,Primavera,4.9,No,Envio estandar,57,Efectivo,Cada 3 meses
6374,67,Femenino,Jacket,Abrigos,44,Villavicencio,XXL,Otono,3.5,Si,Recogida en tienda,60,Nequi,Trimestral
6375,74,Masculino,Scarf,Accesorios,110,Bucaramanga,M,Otono,2.9,Si,Envio estandar,90,Transferencia bancaria,Quincenal
6376,71,Masculino,Coat,Abrigos,43,Santa Marta,S,Invierno,4.4,Si,Entrega al dia siguiente,93,Tarjeta de credito,Quincenal
6377,21,Femenino,Dress,Ropa,102,Cali,L,Primavera,2.8,Si,Entrega al dia siguiente,47,Efectivo,Mensual
6378,56,Femenino,Scarf,Accesorios,33,Pereira,S,Primavera,4.4,Si,Envio estandar,69,Tarjeta de debito,Anualmente
6379,36,Masculino,Shoes,Calzado,71,Ibague,XL,Verano,2.6,Si,Envio en 2 dias,54,Nequi,Anualmente
6380,31,Femenino,Dress,Ropa,23,Cali,XXL,Invierno,5.0,Si,Envio en 2 dias,34,Tarjeta de credito,Semanal
6381,43,Masculino,Scarf,Accesorios,29,Bogota,L,Primavera,4.7,No,Entrega al dia siguiente,97,Transferencia bancaria,Quincenal
6382,69,Femenino,Jewelry,Accesorios,44,Santa Marta,XS,Otono,4.2,Si,Envio gratuito,74,Tarjeta de credito,Quincenal
6383,29,Masculino,Sandals,Calzado,43,Cartagena,M,Invierno,3.9,Si,Entrega al dia siguiente,20,Nequi,Cada 3 meses
6384,68,Masculino,Pants,Ropa,50,Manizales,XS,Verano,4.9,Si,Recogida en tienda,50,Tarjeta de debito,Cada 3 meses
6385,21,Femenino,Jeans,Ropa,98,Armenia,XL,Otono,2.8,Si,Recogida en tienda,77,Tarjeta de credito,Quincenal
6386,47,Femenino,T-shirt,Ropa,83,Cali,XL,Primavera,2.9,Si,Entrega al dia siguiente,28,Tarjeta de debito,Semanal
6387,21,Masculino,T-shirt,Ropa,92,Cucuta,L,Primavera,2.8,No,Recogida en tienda,53,Efectivo,Mensual
6388,59,Masculino,Dress,Ropa,78,Cucuta,S,Otono,3.4,Si,Envio estandar,62,Tarjeta de debito,Trimestral
6389,65,Masculino,Backpack,Accesorios,77,Armenia,XS,Invierno,3.3,Si,Entrega al dia siguiente,95,Efectivo,Cada 3 meses
6390,66,Masculino,Backpack,Accesorios,41,Bogota,XL,Primavera,4.2,Si,Envio estandar,21,Nequi,Anualmente
6391,28,Femenino,T-shirt,Ropa,29,Bucaramanga,M,Verano,4.0,No,Envio gratuito,69,Nequi,Anualmente
6392,55,Femenino,Dress,Ropa,40,Bucaramanga,S,Verano,3.0,Si,Express,31,Tarjeta de debito,Anualmente
6393,20,Femenino,Jeans,Ropa,103,Neiva,M,Otono,4.6,Si,Envio en 2 dias,79,Tarjeta de credito,Cada 3 meses
6394,36,Masculino,Sunglasses,Accesorios,107,Bogota,S,Invierno,4.0,No,Recogida en tienda,100,Tarjeta de credito,Trimestral
6395,30,Femenino,Gloves,Accesorios,40,Cartagena,S,Invierno,4.8,No,Express,0,Nequi,Anualmente
6396,40,Femenino,Boots,Calzado,36,Cucuta,M,Otono,2.7,Si,Entrega al dia siguiente,99,Tarjeta de debito,Trimestral
6397,43,Masculino,Skirt,Ropa,96,Ibague,S,Primavera,2.8,Si,Entrega al dia siguiente,51,Tarjeta de credito,Anualmente
6398,48,Masculino,Hoodie,Ropa,95,Bucaramanga,M,Verano,2.7,Si,Entrega al dia siguiente,23,Nequi,Cada 3 meses
6399,59,Femenino,Shorts,Ropa,46,Santa Marta,M,Primavera,4.0,Si,Entrega al dia siguiente,57,Transferencia bancaria,Semanal
6400,32,Femenino,Scarf,Accesorios,67,Barranquilla,XXL,Invierno,2.8,No,Envio gratuito,60,Tarjeta de debito,Quincenal
6401,60,Masculino,Hat,Accesorios,69,Medellin,S,Primavera,4.7,No,Envio en 2 dias,57,Tarjeta de credito,Anualmente
6402,18,Femenino,Socks,Accesorios,114,Manizales,M,Otono,4.7,No,Envio en 2 dias,24,Tarjeta de credito,Semanal
6403,24,Femenino,Jeans,Ropa,108,Barranquilla,M,Otono,2.5,Si,Envio gratuito,26,Tarjeta de credito,Anualmente
6404,55,Femenino,Hoodie,Ropa,50,Villavicencio,XS,Invierno,3.7,No,Recogida en tienda,17,Tarjeta de debito,Mensual
6405,56,Femenino,Jeans,Ropa,108,Armenia,M,Verano,2.9,Si,Envio estandar,69,Tarjeta de credito,Semanal
6406,70,Masculino,Sneakers,Calzado,106,Bucaramanga,XXL,Primavera,4.0,Si,Envio gratuito,98,Nequi,Mensual
6407,49,Femenino,Pants,Ropa,83,Villavicencio,L,Verano,4.9,Si,Express,75,Nequi,Trimestral
6408,45,Masculino,Boots,Calzado,65,Cucuta,XL,Primavera,2.9,No,Recogida en tienda,69,Tarjeta de debito,Mensual
6409,35,Femenino,Shirt,Ropa,62,Villavicencio,XL,Otono,4.3,Si,Recogida en tienda,69,Tarjeta de credito,Cada 3 meses
6410,62,Masculino,Sunglasses,Accesorios,81,Cali,L,Verano,2.5,No,Entrega al dia siguiente,61,Tarjeta de credito,Semanal
6411,55,Femenino,Jeans,Ropa,59,Barranquilla,XXL,Otono,4.3,Si,Envio estandar,50,Tarjeta de credito,Trimestral
6412,28,Femenino,Dress,Ropa,64,Bogota,XS,Verano,3.4,No,Express,96,Tarjeta de debito,Mensual
6413,29,Masculino,Gloves,Accesorios,95,Neiva,M,Verano,4.1,Si,Express,20,Tarjeta de credito,Cada 3 meses
6414,23,Masculino,Shorts,Ropa,93,Cali,XL,Primavera,4.5,No,Entrega al dia siguiente,21,Efectivo,Anualmente
6415,26,Masculino,Jewelry,Accesorios,20,Cartagena,M,Primavera,4.9,No,Entrega al dia siguiente,24,Tarjeta de credito,Anualmente
6416,48,Masculino,Sneakers,Calzado,25,Bogota,XXL,Verano,4.0,Si,Recogida en tienda,97,Transferencia bancaria,Trimestral
6417,32,Femenino,Jeans,Ropa,117,Barranquilla,XL,Verano,2.8,No,Entrega al dia siguiente,11,Transferencia bancaria,Trimestral
6418,32,Masculino,Backpack,Accesorios,108,Bogota,L,Primavera,4.8,Si,Entrega al dia siguiente,62,Transferencia bancaria,Cada 3 meses
6419,43,Masculino,Jewelry,Accesorios,34,Villavicencio,XXL,Invierno,4.6,Si,Entrega al dia siguiente,55,Tarjeta de credito,Mensual
6420,36,Femenino,Sunglasses,Accesorios,87,Armenia,M,Primavera,2.5,No,Express,59,Tarjeta de credito,Quincenal
6421,35,Masculino,Blouse,Ropa,76,Cucuta,L,Verano,4.6,Si,Express,25,Efectivo,Anualmente
6422,18,Masculino,Hoodie,Ropa,111,Medellin,L,Otono,2.8,Si,Recogida en tienda,12,Efectivo,Cada 3 meses
6423,35,Masculino,Boots,Calzado,115,Barranquilla,L,Verano,3.7,No,Envio estandar,46,Efectivo,Mensual
6424,75,Femenino,Pants,Ropa,108,Barranquilla,M,Otono,3.0,Si,Envio gratuito,54,Transferencia bancaria,Mensual
6425,38,Masculino,Boots,Calzado,85,Manizales,L,Primavera,5.0,No,Envio estandar,78,Nequi,Quincenal
6426,29,Masculino,Sunglasses,Accesorios,43,Bogota,S,Otono,3.9,No,Envio gratuito,34,Tarjeta de debito,Anualmente
6427,67,Masculino,Dress,Ropa,48,Cartagena,M,Invierno,4.5,Si,Envio estandar,49,Nequi,Cada 3 meses
6428,46,Femenino,Dress,Ropa,65,Cucuta,M,Otono,4.4,No,Express,53,Nequi,Trimestral
6429,20,Masculino,Sunglasses,Accesorios,79,Cali,S,Invierno,4.3,No,Envio en 2 dias,83,Transferencia bancaria,Anualmente
6430,56,Masculino,Handbag,Accesorios,84,Cucuta,M,Otono,3.7,No,Express,11,Efectivo,Semanal
6431,35,Femenino,Jacket,Abrigos,119,Ibague,XL,Primavera,4.6,Si,Envio estandar,99,Tarjeta de credito,Mensual
6432,52,Femenino,Hat,Accesorios,106,Pereira,XS,Otono,3.7,No,Recogida en tienda,12,Tarjeta de debito,Quincenal
6433,47,Masculino,Hat,Accesorios,47,Santa Marta,XS,Invierno,4.3,Si,Envio estandar,96,Efectivo,Semanal
6434,72,Masculino,Pants,Ropa,52,Pereira,L,Verano,4.2,No,Express,51,Nequi,Anualmente
6435,41,Masculino,Sunglasses,Accesorios,31,Manizales,M,Primavera,4.8,Si,Entrega al dia siguiente,60,Tarjeta de credito,Trimestral
6436,71,Femenino,Backpack,Accesorios,119,Manizales,M,Otono,2.6,No,Recogida en tienda,71,Efectivo,Anualmente
6437,36,Femenino,Jeans,Ropa,72,Neiva,L,Primavera,3.3,Si,Express,90,Tarjeta de credito,Mensual
6438,35,Masculino,Shorts,Ropa,85,Barranquilla,S,Primavera,3.5,No,Recogida en tienda,27,Transferencia bancaria,Mensual
6439,48,Femenino,Shoes,Calzado,37,Cali,XXL,Verano,3.6,No,Envio estandar,82,Tarjeta de debito,Anualmente
6440,57,Femenino,T-shirt,Ropa,85,Santa Marta,XL,Invierno,3.3,No,Recogida en tienda,76,Transferencia bancaria,Mensual
6441,48,Femenino,Shorts,Ropa,73,Barranquilla,M,Verano,4.2,No,Entrega al dia siguiente,3,Tarjeta de debito,Semanal
6442,38,Femenino,Socks,Accesorios,101,Cartagena,XL,Verano,2.8,Si,Recogida en tienda,58,Transferencia bancaria,Cada 3 meses
6443,59,Masculino,T-shirt,Ropa,109,Neiva,XS,Invierno,4.2,No,Envio en 2 dias,52,Efectivo,Quincenal
6444,29,Femenino,T-shirt,Ropa,28,Pereira,S,Primavera,3.7,Si,Envio estandar,78,Transferencia bancaria,Semanal
6445,54,Femenino,Scarf,Accesorios,35,Manizales,S,Invierno,4.3,Si,Express,59,Transferencia bancaria,Mensual
6446,65,Femenino,Shoes,Calzado,74,Cucuta,M,Otono,2.9,No,Express,3,Tarjeta de credito,Semanal
6447,62,Femenino,Blouse,Ropa,106,Neiva,S,Otono,3.3,Si,Envio en 2 dias,36,Tarjeta de debito,Trimestral
6448,57,Masculino,Sandals,Calzado,23,Pereira,XL,Verano,2.7,No,Envio estandar,56,Tarjeta de credito,Anualmente
6449,41,Masculino,Skirt,Ropa,87,Cali,M,Verano,3.9,No,Recogida en tienda,100,Tarjeta de credito,Anualmente
6450,62,Femenino,Sunglasses,Accesorios,106,Cucuta,XXL,Primavera,3.7,Si,Entrega al dia siguiente,60,Nequi,Anualmente
6451,42,Masculino,Sneakers,Calzado,54,Villavicencio,S,Primavera,3.4,Si,Envio en 2 dias,48,Tarjeta de debito,Trimestral
6452,64,Femenino,Sneakers,Calzado,85,Medellin,M,Primavera,3.0,No,Envio en 2 dias,14,Efectivo,Anualmente
6453,56,Femenino,Pants,Ropa,100,Cartagena,XS,Invierno,4.7,Si,Envio en 2 dias,65,Nequi,Anualmente
6454,51,Femenino,Sandals,Calzado,40,Pereira,S,Verano,4.0,No,Envio estandar,22,Tarjeta de debito,Cada 3 meses
6455,71,Masculino,T-shirt,Ropa,23,Villavicencio,XS,Invierno,2.9,No,Envio estandar,23,Efectivo,Semanal
6456,35,Femenino,Blouse,Ropa,73,Manizales,XS,Invierno,4.8,Si,Recogida en tienda,76,Efectivo,Anualmente
6457,28,Masculino,Jewelry,Accesorios,70,Cali,XS,Primavera,3.8,Si,Express,79,Transferencia bancaria,Mensual
6458,21,Femenino,Pants,Ropa,44,Villavicencio,M,Otono,3.2,No,Envio estandar,48,Tarjeta de credito,Semanal
6459,34,Masculino,Shirt,Ropa,107,Cucuta,L,Primavera,2.7,Si,Recogida en tienda,95,Tarjeta de debito,Semanal
6460,60,Femenino,Hoodie,Ropa,40,Villavicencio,M,Verano,3.5,Si,Envio estandar,11,Tarjeta de credito,Quincenal
6461,47,Masculino,Handbag,Accesorios,21,Cali,XL,Otono,3.9,No,Recogida en tienda,7,Tarjeta de credito,Trimestral
6462,42,Masculino,Backpack,Accesorios,36,Neiva,M,Verano,3.4,Si,Recogida en tienda,39,Transferencia bancaria,Cada 3 meses
